variant,bytes,iterations,key,calls,seconds,pct_time_sum,calls_per_iter,usec_per_iter,usec_per_call,calls_per_byte,usec_per_byte
alloc,10000000,5000,futex,5004,1.263147,99.75,1.0008,252.6294,252.42745803357315,0.0005004,0.1263147
alloc,10000000,5000,getrandom,1,1e-05,0.0,0.0002,0.002,10.0,1e-07,1e-06
alloc,10000000,5000,ioctl,1,6.3e-05,0.0,0.0002,0.0126,63.0,1e-07,6.3e-06
alloc,10000000,5000,madvise,1,1.4e-05,0.0,0.0002,0.0028,14.0,1e-07,1.4e-06
alloc,10000000,5000,mmap,21,0.000561,0.04,0.0042,0.1122,26.714285714285715,2.1e-06,5.61e-05
alloc,10000000,5000,mprotect,10,0.000158,0.01,0.002,0.0316,15.8,1e-06,1.58e-05
alloc,10000000,5000,munmap,10,0.001472,0.12,0.002,0.2944,147.2,1e-06,0.0001472
alloc,10000000,5000,openat,5,0.000103,0.01,0.001,0.0206,20.6,5e-07,1.03e-05
alloc,10000000,5000,pread64,2,5.2e-05,0.0,0.0004,0.0104,26.0,2e-07,5.2e-06
alloc,10000000,5000,prlimit64,1,1e-05,0.0,0.0002,0.002,10.0,1e-07,1e-06
alloc,10000000,5000,read,4,5.9e-05,0.0,0.0008,0.0118,14.75,4e-07,5.9e-06
alloc,10000000,5000,rseq,1,4.3e-05,0.0,0.0002,0.0086,43.0,1e-07,4.3e-06
alloc,10000000,5000,rt_sigaction,1,8e-06,0.0,0.0002,0.0016,8.0,1e-07,8e-07
alloc,10000000,5000,rt_sigprocmask,3,2.9e-05,0.0,0.0006,0.0058,9.666666666666666,3e-07,2.9e-06
alloc,10000000,5000,sched_yield,2,0.000163,0.01,0.0004,0.0326,81.5,2e-07,1.63e-05
alloc,10000000,5000,set_robust_list,1,9e-06,0.0,0.0002,0.0018,9.0,1e-07,9e-07
alloc,10000000,5000,set_tid_address,1,1e-05,0.0,0.0002,0.002,10.0,1e-07,1e-06
alloc,10000000,5000,write,1,1.7e-05,0.0,0.0002,0.0034,17.0,1e-07,1.7e-06
alloc,10000000,10000,brk,3,1.1e-05,0.0,0.0003,0.0011,3.6666666666666665,3e-07,1.1e-06
alloc,10000000,10000,clone3,1,2.6e-05,0.0,0.0001,0.0026,26.0,1e-07,2.6e-06
alloc,10000000,10000,close,5,7.4e-05,0.0,0.0005,0.0074,14.8,5e-07,7.4e-06
alloc,10000000,10000,execve,1,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
alloc,10000000,10000,faccessat,1,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
alloc,10000000,10000,fstat,6,0.000236,0.01,0.0006,0.0236,39.333333333333336,6e-07,2.36e-05
alloc,10000000,10000,futex,10002,2.389965,99.86,1.0002,238.9965,238.94871025794842,0.0010002,0.2389965
alloc,10000000,10000,getrandom,1,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
alloc,10000000,10000,ioctl,1,0.000453,0.02,0.0001,0.0453,453.0,1e-07,4.53e-05
alloc,10000000,10000,madvise,1,1.5e-05,0.0,0.0001,0.0015,15.0,1e-07,1.5e-06
alloc,10000000,10000,mmap,21,0.000535,0.02,0.0021,0.0535,25.476190476190474,2.1e-06,5.35e-05
alloc,10000000,10000,mprotect,10,0.00015,0.01,0.001,0.015,15.0,1e-06,1.5e-05
alloc,10000000,10000,munmap,10,0.001459,0.06,0.001,0.1459,145.9,1e-06,0.0001459
alloc,10000000,10000,openat,5,9.8e-05,0.0,0.0005,0.0098,19.6,5e-07,9.8e-06
alloc,10000000,10000,pread64,2,4e-05,0.0,0.0002,0.004,20.0,2e-07,4e-06
alloc,10000000,10000,prlimit64,1,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
alloc,10000000,10000,read,4,6e-05,0.0,0.0004,0.006,15.0,4e-07,6e-06
alloc,10000000,10000,rseq,1,1.2e-05,0.0,0.0001,0.0012,12.0,1e-07,1.2e-06
alloc,10000000,10000,rt_sigaction,1,9e-06,0.0,0.0001,0.0009,9.0,1e-07,9e-07
alloc,10000000,10000,rt_sigprocmask,3,3.2e-05,0.0,0.0003,0.0032,10.666666666666666,3e-07,3.2e-06
alloc,10000000,10000,sched_yield,4,0.00012,0.01,0.0004,0.012,30.0,4e-07,1.2e-05
alloc,10000000,10000,set_robust_list,1,1.5e-05,0.0,0.0001,0.0015,15.0,1e-07,1.5e-06
alloc,10000000,10000,set_tid_address,1,1.6e-05,0.0,0.0001,0.0016,16.0,1e-07,1.6e-06
alloc,10000000,10000,write,1,1.2e-05,0.0,0.0001,0.0012,12.0,1e-07,1.2e-06
alloc,10000000,50000,brk,3,3.6e-05,0.0,6e-05,0.00072,12.0,3e-07,3.6e-06
alloc,10000000,50000,clone3,1,3.6e-05,0.0,2e-05,0.00072,36.0,1e-07,3.6e-06
alloc,10000000,50000,close,5,5e-05,0.0,0.0001,0.001,10.0,5e-07,5e-06
alloc,10000000,50000,execve,1,0.0,0.0,2e-05,0.0,0.0,1e-07,0.0
alloc,10000000,50000,faccessat,1,0.0,0.0,2e-05,0.0,0.0,1e-07,0.0
alloc,10000000,50000,fstat,6,0.000195,0.0,0.00012,0.0039,32.5,6e-07,1.95e-05
alloc,10000000,50000,futex,50000,11.931505,99.95,1.0,238.6301,238.6301,0.005,1.1931505
alloc,10000000,50000,getrandom,1,1.6e-05,0.0,2e-05,0.00032,16.0,1e-07,1.6e-06
alloc,10000000,50000,ioctl,1,0.000151,0.0,2e-05,0.00302,151.0,1e-07,1.51e-05
alloc,10000000,50000,madvise,1,3e-05,0.0,2e-05,0.0006,30.0,1e-07,3e-06
alloc,10000000,50000,mmap,21,0.000381,0.0,0.00042,0.00762,18.142857142857142,2.1e-06,3.81e-05
alloc,10000000,50000,mprotect,10,0.000188,0.0,0.0002,0.00376,18.8,1e-06,1.88e-05
alloc,10000000,50000,munmap,10,0.003993,0.03,0.0002,0.07986,399.3,1e-06,0.0003993
alloc,10000000,50000,openat,5,6.3e-05,0.0,0.0001,0.00126,12.6,5e-07,6.3e-06
alloc,10000000,50000,pread64,2,5.1e-05,0.0,4e-05,0.00102,25.5,2e-07,5.1e-06
alloc,10000000,50000,prlimit64,1,2e-05,0.0,2e-05,0.0004,20.0,1e-07,2e-06
alloc,10000000,50000,read,4,2.8e-05,0.0,8e-05,0.00056,7.0,4e-07,2.8e-06
alloc,10000000,50000,rseq,1,8e-06,0.0,2e-05,0.00016,8.0,1e-07,8e-07
alloc,10000000,50000,rt_sigaction,1,3.8e-05,0.0,2e-05,0.00076,38.0,1e-07,3.8e-06
alloc,10000000,50000,rt_sigprocmask,3,3.8e-05,0.0,6e-05,0.00076,12.666666666666666,3e-07,3.8e-06
alloc,10000000,50000,sched_yield,14,0.000893,0.01,0.00028,0.01786,63.785714285714285,1.4e-06,8.93e-05
alloc,10000000,50000,set_robust_list,1,2.4e-05,0.0,2e-05,0.00048,24.0,1e-07,2.4e-06
alloc,10000000,50000,set_tid_address,1,1.3e-05,0.0,2e-05,0.00026,13.0,1e-07,1.3e-06
alloc,10000000,50000,write,1,2.5e-05,0.0,2e-05,0.0005,25.0,1e-07,2.5e-06
alloc,10000000,100000,brk,3,4.9e-05,0.0,3e-05,0.00049,16.333333333333332,3e-07,4.9e-06
alloc,10000000,100000,clone3,1,5.5e-05,0.0,1e-05,0.00055,55.0,1e-07,5.5e-06
alloc,10000000,100000,close,5,1.2e-05,0.0,5e-05,0.00012,2.4,5e-07,1.2e-06
alloc,10000000,100000,execve,1,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
alloc,10000000,100000,faccessat,1,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
alloc,10000000,100000,fstat,6,0.000159,0.0,6e-05,0.00159,26.5,6e-07,1.59e-05
alloc,10000000,100000,futex,99993,23.970751,99.91,0.99993,239.70751,239.72429070034903,0.0099993,2.3970751
alloc,10000000,100000,getrandom,1,1.5e-05,0.0,1e-05,0.00015,15.0,1e-07,1.5e-06
alloc,10000000,100000,ioctl,1,0.000161,0.0,1e-05,0.00161,161.0,1e-07,1.61e-05
alloc,10000000,100000,madvise,1,1.7e-05,0.0,1e-05,0.00017,17.0,1e-07,1.7e-06
alloc,10000000,100000,mmap,21,0.000265,0.0,0.00021,0.00265,12.619047619047619,2.1e-06,2.65e-05
alloc,10000000,100000,mprotect,10,0.000198,0.0,0.0001,0.00198,19.8,1e-06,1.98e-05
alloc,10000000,100000,munmap,10,0.017062,0.07,0.0001,0.17062,1706.2,1e-06,0.0017062
alloc,10000000,100000,openat,5,0.0,0.0,5e-05,0.0,0.0,5e-07,0.0
alloc,10000000,100000,pread64,2,0.0,0.0,2e-05,0.0,0.0,2e-07,0.0
alloc,10000000,100000,prlimit64,1,1.2e-05,0.0,1e-05,0.00012,12.0,1e-07,1.2e-06
alloc,10000000,100000,read,4,0.0,0.0,4e-05,0.0,0.0,4e-07,0.0
alloc,10000000,100000,rseq,1,2.4e-05,0.0,1e-05,0.00024,24.0,1e-07,2.4e-06
alloc,10000000,100000,rt_sigaction,1,1.2e-05,0.0,1e-05,0.00012,12.0,1e-07,1.2e-06
alloc,10000000,100000,rt_sigprocmask,3,5.7e-05,0.0,3e-05,0.00057,19.0,3e-07,5.7e-06
alloc,10000000,100000,sched_yield,33,0.003096,0.01,0.00033,0.03096,93.81818181818181,3.3e-06,0.0003096
alloc,10000000,100000,set_robust_list,1,6.6e-05,0.0,1e-05,0.00066,66.0,1e-07,6.6e-06
alloc,10000000,100000,set_tid_address,1,2.9e-05,0.0,1e-05,0.00029,29.0,1e-07,2.9e-06
alloc,10000000,100000,write,1,2.4e-05,0.0,1e-05,0.00024,24.0,1e-07,2.4e-06
baseline,1000000,100,brk,3,4.9e-05,2.4,0.03,0.49,16.333333333333332,3e-06,4.9e-05
baseline,1000000,100,clone3,1,5.5e-05,2.69,0.01,0.55,55.0,1e-06,5.5e-05
baseline,1000000,100,close,5,6.7e-05,3.28,0.05,0.67,13.4,5e-06,6.7e-05
baseline,1000000,100,execve,1,0.0,0.0,0.01,0.0,0.0,1e-06,0.0
baseline,1000000,100,faccessat,1,0.0,0.0,0.01,0.0,0.0,1e-06,0.0
baseline,1000000,100,fstat,6,9.5e-05,4.65,0.06,0.95,15.833333333333334,6e-06,9.5e-05
baseline,1000000,100,futex,4,0.000167,8.18,0.04,1.67,41.75,4e-06,0.000167
baseline,1000000,100,getrandom,1,2.6e-05,1.27,0.01,0.26,26.0,1e-06,2.6e-05
baseline,1000000,100,ioctl,1,2.7e-05,1.32,0.01,0.27,27.0,1e-06,2.7e-05
baseline,1000000,100,madvise,1,1.8e-05,0.88,0.01,0.18,18.0,1e-06,1.8e-05
baseline,1000000,100,mmap,22,0.000567,27.77,0.22,5.67,25.772727272727273,2.2e-05,0.000567
baseline,1000000,100,mprotect,10,0.000153,7.49,0.1,1.53,15.3,1e-05,0.000153
baseline,1000000,100,munmap,10,0.000166,8.13,0.1,1.66,16.6,1e-05,0.000166
baseline,1000000,100,openat,5,4.5e-05,2.2,0.05,0.45,9.0,5e-06,4.5e-05
baseline,1000000,100,pread64,2,3.9e-05,1.91,0.02,0.39,19.5,2e-06,3.9e-05
baseline,1000000,100,prlimit64,1,1.6e-05,0.78,0.01,0.16,16.0,1e-06,1.6e-05
baseline,1000000,100,read,4,0.000198,9.7,0.04,1.98,49.5,4e-06,0.000198
baseline,1000000,100,rseq,1,2.1e-05,1.03,0.01,0.21,21.0,1e-06,2.1e-05
baseline,1000000,100,rt_sigaction,1,1.4e-05,0.69,0.01,0.14,14.0,1e-06,1.4e-05
baseline,1000000,100,rt_sigprocmask,3,0.000283,13.86,0.03,2.83,94.33333333333333,3e-06,0.000283
baseline,1000000,100,set_robust_list,1,1.2e-05,0.59,0.01,0.12,12.0,1e-06,1.2e-05
baseline,1000000,100,set_tid_address,1,1.8e-05,0.88,0.01,0.18,18.0,1e-06,1.8e-05
baseline,1000000,100,write,1,6e-06,0.29,0.01,0.06,6.0,1e-06,6e-06
baseline,1000000,5000,brk,3,7.6e-05,3.65,0.0006,0.0152,25.333333333333332,3e-06,7.6e-05
baseline,1000000,5000,clone3,1,0.000424,20.37,0.0002,0.0848,424.0,1e-06,0.000424
baseline,1000000,5000,close,5,6.6e-05,3.17,0.001,0.0132,13.2,5e-06,6.6e-05
baseline,1000000,5000,execve,1,0.0,0.0,0.0002,0.0,0.0,1e-06,0.0
baseline,1000000,5000,faccessat,1,0.0,0.0,0.0002,0.0,0.0,1e-06,0.0
baseline,1000000,5000,fstat,6,4.8e-05,2.31,0.0012,0.0096,8.0,6e-06,4.8e-05
baseline,1000000,5000,futex,4,0.000171,8.21,0.0008,0.0342,42.75,4e-06,0.000171
baseline,1000000,5000,getrandom,1,6e-06,0.29,0.0002,0.0012,6.0,1e-06,6e-06
baseline,1000000,5000,ioctl,1,4.5e-05,2.16,0.0002,0.009,45.0,1e-06,4.5e-05
baseline,1000000,5000,madvise,1,0.00022,10.57,0.0002,0.044,220.0,1e-06,0.00022
baseline,1000000,5000,mmap,22,0.000379,18.2,0.0044,0.0758,17.227272727272727,2.2e-05,0.000379
baseline,1000000,5000,mprotect,10,0.000169,8.12,0.002,0.0338,16.9,1e-05,0.000169
baseline,1000000,5000,munmap,10,0.000183,8.79,0.002,0.0366,18.3,1e-05,0.000183
baseline,1000000,5000,openat,5,3.9e-05,1.87,0.001,0.0078,7.8,5e-06,3.9e-05
baseline,1000000,5000,pread64,2,0.0,0.0,0.0004,0.0,0.0,2e-06,0.0
baseline,1000000,5000,prlimit64,1,1.2e-05,0.58,0.0002,0.0024,12.0,1e-06,1.2e-05
baseline,1000000,5000,read,4,1.4e-05,0.67,0.0008,0.0028,3.5,4e-06,1.4e-05
baseline,1000000,5000,rseq,1,1.1e-05,0.53,0.0002,0.0022,11.0,1e-06,1.1e-05
baseline,1000000,5000,rt_sigaction,1,1.2e-05,0.58,0.0002,0.0024,12.0,1e-06,1.2e-05
baseline,1000000,5000,rt_sigprocmask,3,0.00015,7.2,0.0006,0.03,50.0,3e-06,0.00015
baseline,1000000,5000,set_robust_list,1,2.9e-05,1.39,0.0002,0.0058,29.0,1e-06,2.9e-05
baseline,1000000,5000,set_tid_address,1,1.8e-05,0.86,0.0002,0.0036,18.0,1e-06,1.8e-05
baseline,1000000,5000,write,1,1e-05,0.48,0.0002,0.002,10.0,1e-06,1e-05
baseline,1000000,10000,brk,3,2.5e-05,0.94,0.0003,0.0025,8.333333333333334,3e-06,2.5e-05
baseline,1000000,10000,clone3,1,3.2e-05,1.21,0.0001,0.0032,32.0,1e-06,3.2e-05
baseline,1000000,10000,close,5,5.9e-05,2.23,0.0005,0.0059,11.8,5e-06,5.9e-05
baseline,1000000,10000,execve,1,0.0,0.0,0.0001,0.0,0.0,1e-06,0.0
baseline,1000000,10000,faccessat,1,0.0,0.0,0.0001,0.0,0.0,1e-06,0.0
baseline,1000000,10000,fstat,6,0.000116,4.38,0.0006,0.0116,19.333333333333332,6e-06,0.000116
baseline,1000000,10000,futex,4,0.000603,22.78,0.0004,0.0603,150.75,4e-06,0.000603
baseline,1000000,10000,getrandom,1,5.3e-05,2.0,0.0001,0.0053,53.0,1e-06,5.3e-05
baseline,1000000,10000,ioctl,1,0.000111,4.19,0.0001,0.0111,111.0,1e-06,0.000111
baseline,1000000,10000,madvise,1,2.2e-05,0.83,0.0001,0.0022,22.0,1e-06,2.2e-05
baseline,1000000,10000,mmap,22,0.000591,22.33,0.0022,0.0591,26.863636363636363,2.2e-05,0.000591
baseline,1000000,10000,mprotect,10,0.000187,7.06,0.001,0.0187,18.7,1e-05,0.000187
baseline,1000000,10000,munmap,10,0.000546,20.63,0.001,0.0546,54.6,1e-05,0.000546
baseline,1000000,10000,openat,5,7.2e-05,2.72,0.0005,0.0072,14.4,5e-06,7.2e-05
baseline,1000000,10000,pread64,2,3.3e-05,1.25,0.0002,0.0033,16.5,2e-06,3.3e-05
baseline,1000000,10000,prlimit64,1,1.3e-05,0.49,0.0001,0.0013,13.0,1e-06,1.3e-05
baseline,1000000,10000,read,4,4.5e-05,1.7,0.0004,0.0045,11.25,4e-06,4.5e-05
baseline,1000000,10000,rseq,1,1.3e-05,0.49,0.0001,0.0013,13.0,1e-06,1.3e-05
baseline,1000000,10000,rt_sigaction,1,2.2e-05,0.83,0.0001,0.0022,22.0,1e-06,2.2e-05
baseline,1000000,10000,rt_sigprocmask,3,6e-05,2.27,0.0003,0.006,20.0,3e-06,6e-05
baseline,1000000,10000,set_robust_list,1,1.7e-05,0.64,0.0001,0.0017,17.0,1e-06,1.7e-05
baseline,1000000,10000,set_tid_address,1,1.2e-05,0.45,0.0001,0.0012,12.0,1e-06,1.2e-05
baseline,1000000,10000,write,1,1.5e-05,0.57,0.0001,0.0015,15.0,1e-06,1.5e-05
baseline,1000000,50000,brk,3,2.6e-05,1.0,6e-05,0.00052,8.666666666666666,3e-06,2.6e-05
baseline,1000000,50000,clone3,1,5.9e-05,2.26,2e-05,0.00118,59.0,1e-06,5.9e-05
baseline,1000000,50000,close,5,7e-05,2.69,0.0001,0.0014,14.0,5e-06,7e-05
baseline,1000000,50000,execve,1,0.0,0.0,2e-05,0.0,0.0,1e-06,0.0
baseline,1000000,50000,faccessat,1,0.0,0.0,2e-05,0.0,0.0,1e-06,0.0
baseline,1000000,50000,fstat,6,0.000109,4.18,0.00012,0.00218,18.166666666666668,6e-06,0.000109
baseline,1000000,50000,futex,4,0.00027,10.36,8e-05,0.0054,67.5,4e-06,0.00027
baseline,1000000,50000,getrandom,1,1.4e-05,0.54,2e-05,0.00028,14.0,1e-06,1.4e-05
baseline,1000000,50000,ioctl,1,3.8e-05,1.46,2e-05,0.00076,38.0,1e-06,3.8e-05
baseline,1000000,50000,madvise,1,3.1e-05,1.19,2e-05,0.00062,31.0,1e-06,3.1e-05
baseline,1000000,50000,mmap,22,0.000524,20.1,0.00044,0.01048,23.818181818181817,2.2e-05,0.000524
baseline,1000000,50000,mprotect,10,0.000278,10.66,0.0002,0.00556,27.8,1e-05,0.000278
baseline,1000000,50000,munmap,10,0.000685,26.28,0.0002,0.0137,68.5,1e-05,0.000685
baseline,1000000,50000,openat,5,0.000102,3.91,0.0001,0.00204,20.4,5e-06,0.000102
baseline,1000000,50000,pread64,2,3.1e-05,1.19,4e-05,0.00062,15.5,2e-06,3.1e-05
baseline,1000000,50000,prlimit64,1,1e-05,0.38,2e-05,0.0002,10.0,1e-06,1e-05
baseline,1000000,50000,read,4,7.9e-05,3.03,8e-05,0.00158,19.75,4e-06,7.9e-05
baseline,1000000,50000,rseq,1,1e-05,0.38,2e-05,0.0002,10.0,1e-06,1e-05
baseline,1000000,50000,rt_sigaction,1,1.2e-05,0.46,2e-05,0.00024,12.0,1e-06,1.2e-05
baseline,1000000,50000,rt_sigprocmask,3,0.000189,7.25,6e-05,0.00378,63.0,3e-06,0.000189
baseline,1000000,50000,set_robust_list,1,1.8e-05,0.69,2e-05,0.00036,18.0,1e-06,1.8e-05
baseline,1000000,50000,set_tid_address,1,2.4e-05,0.92,2e-05,0.00048,24.0,1e-06,2.4e-05
baseline,1000000,50000,write,1,2.8e-05,1.07,2e-05,0.00056,28.0,1e-06,2.8e-05
baseline,1000000,100000,brk,3,3.2e-05,0.72,3e-05,0.00032,10.666666666666666,3e-06,3.2e-05
baseline,1000000,100000,clone3,1,6.7e-05,1.5,1e-05,0.00067,67.0,1e-06,6.7e-05
baseline,1000000,100000,close,5,8.5e-05,1.91,5e-05,0.00085,17.0,5e-06,8.5e-05
baseline,1000000,100000,execve,1,0.0,0.0,1e-05,0.0,0.0,1e-06,0.0
baseline,1000000,100000,faccessat,1,1.5e-05,0.34,1e-05,0.00015,15.0,1e-06,1.5e-05
baseline,1000000,100000,fstat,6,0.00029,6.5,6e-05,0.0029,48.333333333333336,6e-06,0.00029
baseline,1000000,100000,futex,4,0.000362,8.12,4e-05,0.00362,90.5,4e-06,0.000362
baseline,1000000,100000,getrandom,1,3.6e-05,0.81,1e-05,0.00036,36.0,1e-06,3.6e-05
baseline,1000000,100000,ioctl,1,2.9e-05,0.65,1e-05,0.00029,29.0,1e-06,2.9e-05
baseline,1000000,100000,madvise,1,2.7e-05,0.61,1e-05,0.00027,27.0,1e-06,2.7e-05
baseline,1000000,100000,mmap,22,0.000533,11.95,0.00022,0.00533,24.227272727272727,2.2e-05,0.000533
baseline,1000000,100000,mprotect,10,0.000233,5.22,0.0001,0.00233,23.3,1e-05,0.000233
baseline,1000000,100000,munmap,10,0.002192,49.15,0.0001,0.02192,219.2,1e-05,0.002192
baseline,1000000,100000,openat,5,0.000112,2.51,5e-05,0.00112,22.4,5e-06,0.000112
baseline,1000000,100000,pread64,2,2.6e-05,0.58,2e-05,0.00026,13.0,2e-06,2.6e-05
baseline,1000000,100000,prlimit64,1,1.2e-05,0.27,1e-05,0.00012,12.0,1e-06,1.2e-05
baseline,1000000,100000,read,4,0.000105,2.35,4e-05,0.00105,26.25,4e-06,0.000105
baseline,1000000,100000,rseq,1,1.9e-05,0.43,1e-05,0.00019,19.0,1e-06,1.9e-05
baseline,1000000,100000,rt_sigaction,1,1.6e-05,0.36,1e-05,0.00016,16.0,1e-06,1.6e-05
baseline,1000000,100000,rt_sigprocmask,3,0.000227,5.09,3e-05,0.00227,75.66666666666667,3e-06,0.000227
baseline,1000000,100000,set_robust_list,1,1.2e-05,0.27,1e-05,0.00012,12.0,1e-06,1.2e-05
baseline,1000000,100000,set_tid_address,1,1.1e-05,0.25,1e-05,0.00011,11.0,1e-06,1.1e-05
baseline,1000000,100000,write,1,1.9e-05,0.43,1e-05,0.00019,19.0,1e-06,1.9e-05
baseline,5000000,100,brk,3,0.0,0.0,0.03,0.0,0.0,6e-07,0.0
baseline,5000000,100,clone3,1,9.5e-05,4.82,0.01,0.95,95.0,2e-07,1.9e-05
baseline,5000000,100,close,5,0.0,0.0,0.05,0.0,0.0,1e-06,0.0
baseline,5000000,100,execve,1,0.0,0.0,0.01,0.0,0.0,2e-07,0.0
baseline,5000000,100,faccessat,1,0.0,0.0,0.01,0.0,0.0,2e-07,0.0
baseline,5000000,100,fstat,6,4.8e-05,2.43,0.06,0.48,8.0,1.2e-06,9.6e-06
baseline,5000000,100,futex,4,0.000342,17.33,0.04,3.42,85.5,8e-07,6.84e-05
baseline,5000000,100,getrandom,1,0.0,0.0,0.01,0.0,0.0,2e-07,0.0
baseline,5000000,100,ioctl,1,3.1e-05,1.57,0.01,0.31,31.0,2e-07,6.2e-06
baseline,5000000,100,madvise,1,1.8e-05,0.91,0.01,0.18,18.0,2e-07,3.6e-06
baseline,5000000,100,mmap,22,0.000408,20.68,0.22,4.08,18.545454545454547,4.4e-06,8.16e-05
baseline,5000000,100,mprotect,10,0.0,0.0,0.1,0.0,0.0,2e-06,0.0
baseline,5000000,100,munmap,10,0.000631,31.98,0.1,6.31,63.1,2e-06,0.0001262
baseline,5000000,100,openat,5,0.0,0.0,0.05,0.0,0.0,1e-06,0.0
baseline,5000000,100,pread64,2,0.0,0.0,0.02,0.0,0.0,4e-07,0.0
baseline,5000000,100,prlimit64,1,0.0,0.0,0.01,0.0,0.0,2e-07,0.0
baseline,5000000,100,read,4,0.0,0.0,0.04,0.0,0.0,8e-07,0.0
baseline,5000000,100,rseq,1,0.0,0.0,0.01,0.0,0.0,2e-07,0.0
baseline,5000000,100,rt_sigaction,1,0.0,0.0,0.01,0.0,0.0,2e-07,0.0
baseline,5000000,100,rt_sigprocmask,3,0.000382,19.36,0.03,3.82,127.33333333333333,6e-07,7.64e-05
baseline,5000000,100,set_robust_list,1,0.0,0.0,0.01,0.0,0.0,2e-07,0.0
baseline,5000000,100,set_tid_address,1,0.0,0.0,0.01,0.0,0.0,2e-07,0.0
baseline,5000000,100,write,1,1.8e-05,0.91,0.01,0.18,18.0,2e-07,3.6e-06
baseline,5000000,5000,brk,3,5.6e-05,1.34,0.0006,0.0112,18.666666666666668,6e-07,1.12e-05
baseline,5000000,5000,clone3,1,0.000162,3.87,0.0002,0.0324,162.0,2e-07,3.24e-05
baseline,5000000,5000,close,5,0.000248,5.93,0.001,0.0496,49.6,1e-06,4.96e-05
baseline,5000000,5000,execve,1,0.00029,6.94,0.0002,0.058,290.0,2e-07,5.8e-05
baseline,5000000,5000,faccessat,1,2e-05,0.48,0.0002,0.004,20.0,2e-07,4e-06
baseline,5000000,5000,fstat,6,0.000221,5.29,0.0012,0.0442,36.833333333333336,1.2e-06,4.42e-05
baseline,5000000,5000,futex,4,0.000249,5.96,0.0008,0.0498,62.24999999999999,8e-07,4.98e-05
baseline,5000000,5000,getrandom,1,1.6e-05,0.38,0.0002,0.0032,16.0,2e-07,3.2e-06
baseline,5000000,5000,ioctl,1,6.3e-05,1.51,0.0002,0.0126,63.0,2e-07,1.26e-05
baseline,5000000,5000,madvise,1,1.7e-05,0.41,0.0002,0.0034,17.0,2e-07,3.4e-06
baseline,5000000,5000,mmap,22,0.000995,23.8,0.0044,0.199,45.22727272727273,4.4e-06,0.000199
baseline,5000000,5000,mprotect,10,0.000248,5.93,0.002,0.0496,24.8,2e-06,4.96e-05
baseline,5000000,5000,munmap,10,0.000936,22.39,0.002,0.1872,93.6,2e-06,0.0001872
baseline,5000000,5000,openat,5,0.000145,3.47,0.001,0.029,29.0,1e-06,2.9e-05
baseline,5000000,5000,pread64,2,0.000113,2.7,0.0004,0.0226,56.5,4e-07,2.26e-05
baseline,5000000,5000,prlimit64,1,5.5e-05,1.32,0.0002,0.011,55.0,2e-07,1.1e-05
baseline,5000000,5000,read,4,0.000187,4.47,0.0008,0.0374,46.75,8e-07,3.74e-05
baseline,5000000,5000,rseq,1,2e-05,0.48,0.0002,0.004,20.0,2e-07,4e-06
baseline,5000000,5000,rt_sigaction,1,1.1e-05,0.26,0.0002,0.0022,11.0,2e-07,2.2e-06
baseline,5000000,5000,rt_sigprocmask,3,8e-05,1.91,0.0006,0.016,26.666666666666668,6e-07,1.6e-05
baseline,5000000,5000,set_robust_list,1,1.3e-05,0.31,0.0002,0.0026,13.0,2e-07,2.6e-06
baseline,5000000,5000,set_tid_address,1,3.1e-05,0.74,0.0002,0.0062,31.0,2e-07,6.2e-06
baseline,5000000,5000,write,1,5e-06,0.12,0.0002,0.001,5.0,2e-07,1e-06
baseline,5000000,10000,brk,3,3e-05,0.81,0.0003,0.003,10.0,6e-07,6e-06
baseline,5000000,10000,clone3,1,4.3e-05,1.16,0.0001,0.0043,43.0,2e-07,8.6e-06
baseline,5000000,10000,close,5,5.2e-05,1.4,0.0005,0.0052,10.4,1e-06,1.04e-05
baseline,5000000,10000,execve,1,0.0,0.0,0.0001,0.0,0.0,2e-07,0.0
baseline,5000000,10000,faccessat,1,0.0,0.0,0.0001,0.0,0.0,2e-07,0.0
baseline,5000000,10000,fstat,6,0.000147,3.96,0.0006,0.0147,24.5,1.2e-06,2.94e-05
baseline,5000000,10000,futex,3,0.0004,10.77,0.0003,0.04,133.33333333333334,6e-07,8e-05
baseline,5000000,10000,getrandom,1,1.4e-05,0.38,0.0001,0.0014,14.0,2e-07,2.8e-06
baseline,5000000,10000,ioctl,1,2.3e-05,0.62,0.0001,0.0023,23.0,2e-07,4.6e-06
baseline,5000000,10000,madvise,1,2.6e-05,0.7,0.0001,0.0026,26.0,2e-07,5.2e-06
baseline,5000000,10000,mmap,22,0.000648,17.45,0.0022,0.0648,29.454545454545453,4.4e-06,0.0001296
baseline,5000000,10000,mprotect,10,0.00094,25.32,0.001,0.094,94.0,2e-06,0.000188
baseline,5000000,10000,munmap,10,0.000997,26.85,0.001,0.0997,99.7,2e-06,0.0001994
baseline,5000000,10000,openat,5,5.8e-05,1.56,0.0005,0.0058,11.6,1e-06,1.16e-05
